Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,27.399999618530273,29.100000381469727,25.350000381469727,26.049999237060547,26.049999237060547,11268350
2023-03-14,26.049999237060547,28.299999237060547,25.850000381469727,28.299999237060547,28.299999237060547,3519087
2023-03-15,26.600000381469727,28.149999618530273,24.7810001373291,25.299999237060547,25.299999237060547,6802794
2023-03-16,25.549999237060547,26.799999237060547,25.5,26.649999618530273,26.649999618530273,3951304
2023-03-17,26.5,27.832000732421875,26.0,26.5,26.5,3168274
2023-03-20,26.0,27.549999237060547,25.299999237060547,26.950000762939453,26.950000762939453,4221778
2023-03-21,26.950000762939453,28.450000762939453,26.299999237060547,27.0,27.0,3511723
2023-03-22,25.700000762939453,27.5,25.700000762939453,27.299999237060547,27.299999237060547,1464434
2023-03-23,27.299999237060547,28.450000762939453,26.75,27.0,27.0,1380041
2023-03-24,27.0,28.450000762939453,25.950000762939453,26.25,26.25,3338083
2023-03-27,26.899999618530273,28.450000762939453,26.350000381469727,26.649999618530273,26.649999618530273,4575107
2023-03-28,26.649999618530273,28.03700065612793,26.299999237060547,26.649999618530273,26.649999618530273,2639492
2023-03-29,26.649999618530273,28.0,26.350000381469727,26.850000381469727,26.850000381469727,2117414
2023-03-30,26.850000381469727,27.600000381469727,26.799999237060547,27.5,27.5,2045890
2023-03-31,26.5,28.450000762939453,26.5,27.100000381469727,27.100000381469727,1925187
2023-04-03,26.799999237060547,27.700000762939453,26.17799949645996,26.600000381469727,26.600000381469727,3925199
2023-04-04,26.75,27.549999237060547,25.799999237060547,26.299999237060547,26.299999237060547,2530788
2023-04-05,26.0,26.625,24.5,24.700000762939453,24.700000762939453,3702177
2023-04-06,24.5,25.490999221801758,24.0,24.799999237060547,24.799999237060547,2134651
2023-04-11,24.75,27.299999237060547,24.75,25.049999237060547,25.049999237060547,1796634
2023-04-12,25.100000381469727,26.350000381469727,23.549999237060547,24.0,24.0,3508753
2023-04-13,24.0,25.149999618530273,23.547000885009766,24.0,24.0,2026378
2023-04-14,23.600000381469727,25.600000381469727,23.600000381469727,24.0,24.0,1568723
2023-04-17,25.549999237060547,25.549999237060547,23.899999618530273,24.649999618530273,24.649999618530273,1461024
2023-04-18,25.649999618530273,25.850000381469727,24.600000381469727,25.850000381469727,25.850000381469727,2159062
2023-04-19,25.950000762939453,26.128000259399414,25.049999237060547,25.049999237060547,25.049999237060547,1729950
2023-04-20,26.299999237060547,26.850000381469727,25.0,25.700000762939453,25.700000762939453,2870714
2023-04-21,25.5,27.75,25.200000762939453,26.049999237060547,26.049999237060547,2472546
2023-04-24,27.350000381469727,27.350000381469727,25.75,26.25,26.25,1059465
2023-04-25,27.0,27.0,25.25,25.75,25.75,2454291
2023-04-26,25.549999237060547,25.969999313354492,25.200000762939453,25.649999618530273,25.649999618530273,2447870
2023-04-27,25.649999618530273,25.950000762939453,24.600000381469727,24.75,24.75,1556451
2023-04-28,24.600000381469727,25.450000762939453,24.0,24.700000762939453,24.700000762939453,2027692
2023-05-02,25.200000762939453,26.100000381469727,23.850000381469727,24.200000762939453,24.200000762939453,1690053
