Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,172.39999389648438,172.39999389648438,161.8000030517578,164.0,155.0264129638672,1177258
2023-03-14,166.0,170.1999969482422,161.6999969482422,168.6999969482422,159.46923828125,1331849
2023-03-15,172.8000030517578,178.8000030517578,169.1999969482422,174.89999389648438,165.32998657226562,2669436
2023-03-16,176.5,179.60000610351562,172.6999969482422,178.0,168.2603759765625,1500458
2023-03-17,173.8000030517578,179.39999389648438,173.8000030517578,175.60000610351562,165.99171447753906,1446250
2023-03-20,172.3000030517578,176.89999389648438,171.60000610351562,176.10000610351562,166.46435546875,1066755
2023-03-21,176.1999969482422,178.5,174.39999389648438,175.1999969482422,165.61358642578125,1332748
2023-03-22,172.60000610351562,176.10000610351562,172.39999389648438,173.39999389648438,163.91207885742188,998845
2023-03-23,171.60000610351562,173.39999389648438,168.0,171.1999969482422,161.83245849609375,1273216
2023-03-24,175.0,175.0,166.3000030517578,167.39999389648438,158.24038696289062,2805574
2023-03-27,171.0,171.0,166.10000610351562,166.8000030517578,157.6732177734375,316407
2023-03-28,167.0,170.8000030517578,164.39999389648438,167.0,157.86227416992188,1045688
2023-03-29,169.6999969482422,171.39999389648438,167.1999969482422,171.39999389648438,162.02151489257812,1153085
2023-03-30,174.39999389648438,174.6999969482422,169.86000061035156,171.89999389648438,162.49415588378906,927610
2023-03-31,168.60000610351562,174.1999969482422,168.60000610351562,172.5,163.06134033203125,970497
2023-04-03,175.0,175.0,172.1820068359375,174.1999969482422,164.66830444335938,931339
2023-04-04,172.5,178.8000030517578,169.8000030517578,173.39999389648438,163.91207885742188,832951
2023-04-05,171.3000030517578,172.5,165.10000610351562,166.89999389648438,157.76773071289062,1068479
2023-04-06,166.39999389648438,168.3000030517578,164.8249969482422,168.3000030517578,159.0911407470703,707990
2023-04-11,172.1999969482422,172.1999969482422,167.52499389648438,170.0,160.6981201171875,704532
2023-04-12,171.0,174.89999389648438,169.40499877929688,172.5,163.06134033203125,715603
2023-04-13,171.39999389648438,176.8000030517578,170.5,174.10000610351562,164.57379150390625,2055167
2023-04-14,169.89999389648438,175.11000061035156,169.89999389648438,173.0,163.53396606445312,680535
