Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,2705.0,2725.0,2410.541015625,2435.0,2435.0,312838
2023-03-14,2435.0,2590.0,2390.0,2580.0,2580.0,176520
2023-03-15,2600.0,2646.68896484375,2485.0,2505.0,2505.0,200812
2023-03-16,2525.0,2550.0,2415.0,2440.0,2440.0,153564
2023-03-17,2525.0,2535.0,2384.9541015625,2395.0,2395.0,381606
2023-03-20,2350.0,2465.0,2218.138916015625,2440.0,2440.0,154962
2023-03-21,2440.0,2601.0810546875,2430.0,2580.0,2580.0,100564
2023-03-22,2560.0,2614.5,2555.0,2555.0,2555.0,182897
2023-03-23,2550.0,2590.0,2505.0,2540.0,2540.0,130322
2023-03-24,2510.0,2550.0,2463.6298828125,2530.0,2530.0,226809
2023-03-27,2550.0,2620.0,2550.0,2595.0,2595.0,96086
2023-03-28,2620.0,2650.0,2570.0,2605.0,2605.0,113916
2023-03-29,2640.0,2695.0,2615.0,2680.0,2680.0,108253
2023-03-30,2680.0,2755.0,2665.0,2735.0,2735.0,107937
2023-03-31,2710.0,2775.0,2710.0,2750.0,2750.0,71192
2023-04-03,2760.0,2825.0,2720.554931640625,2760.0,2760.0,91150
2023-04-04,2715.0,2835.0,2715.0,2785.0,2785.0,104026
2023-04-05,2805.0,2825.0,2735.0,2755.0,2755.0,95200
2023-04-06,2685.0,2820.0,2685.0,2775.0,2775.0,213691
2023-04-11,2780.0,2810.0,2745.0,2765.0,2765.0,145708
2023-04-12,2750.0,2810.0,2750.0,2790.0,2790.0,107600
2023-04-13,2795.0,2815.0,2750.0,2800.0,2800.0,134096
2023-04-14,2775.0,2825.0,2770.0,2785.0,2785.0,177669
2023-04-17,2810.0,2845.0,2775.0,2845.0,2845.0,137033
2023-04-18,2845.0,2905.0,2840.0,2845.0,2845.0,107134
2023-04-19,2840.0,2865.0,2830.0,2835.0,2835.0,77246
2023-04-20,2855.0,2895.925048828125,2790.0,2790.0,2790.0,87671
2023-04-21,2760.0,2850.0,2760.0,2840.0,2840.0,52927
2023-04-24,2800.0,2895.0,2800.0,2840.0,2840.0,69542
2023-04-25,2845.0,2860.0,2810.0,2840.0,2840.0,93613
2023-04-26,2845.0,2940.0,2800.0,2935.0,2935.0,113237
2023-04-27,2925.0,3035.0,2925.0,3035.0,3035.0,78681
2023-04-28,3040.0,3070.0,2950.0,2960.0,2960.0,216456
2023-05-02,2945.0,3000.0,2917.5048828125,2935.0,2935.0,86705
2023-05-03,2935.0,3005.0,2915.0,2990.0,2990.0,132162
2023-05-04,2980.0,3004.5,2950.0,2965.0,2965.0,107806
2023-05-05,2995.0,3050.0,2978.0,3035.0,3035.0,179386
2023-05-09,3000.0,3090.0,3000.0,3090.0,3090.0,205771
2023-05-10,3075.0,3150.0,3040.0,3150.0,3150.0,111003
2023-05-11,3150.0,3260.0,3147.929931640625,3260.0,3260.0,209466
2023-05-12,3260.0,3350.0,3257.1201171875,3325.0,3325.0,278634
2023-05-15,3325.0,3340.0,3280.0,3340.0,3340.0,193447
2023-05-16,3345.0,3380.0,3310.0,3375.0,3375.0,83420
2023-05-17,3440.0,3550.0,3060.0,3250.0,3250.0,448454
2023-05-18,3250.0,3387.5,3225.0,3320.0,3320.0,172172
2023-05-19,3360.0,3360.0,3210.0,3270.0,3270.0,141309
2023-05-22,3270.0,3296.25,3135.0,3245.0,3245.0,171641
2023-05-23,3290.0,3350.0,3140.0,3175.0,3175.0,309374
2023-05-24,3155.0,3230.0,3125.0,3215.0,3215.0,116646
2023-05-25,3145.0,3230.0,3145.0,3210.0,3210.0,77518
2023-05-26,3205.0,3220.0,3150.0,3180.0,3180.0,63751
2023-05-30,3150.0,3180.0,3050.0,3070.0,3070.0,92255
2023-05-31,3025.0,3055.0,3005.0,3015.0,3015.0,115160
2023-06-01,3005.0,3060.0,3005.0,3040.0,3040.0,75447
2023-06-02,3095.0,3095.0,3015.0,3045.0,3045.0,276803
2023-06-05,3055.0,3080.0,3025.0,3030.0,3030.0,91042
2023-06-06,3120.0,3120.0,2980.010009765625,3060.0,3060.0,87150
2023-06-07,3050.0,3100.0,3030.0,3045.0,3045.0,69131
2023-06-08,3050.0,3070.0,3025.0,3050.0,3050.0,77909
2023-06-09,2980.0,3045.0,2972.5048828125,3020.0,3020.0,75429
2023-06-12,3020.0,3045.0,2965.0,2965.0,2965.0,100231
2023-06-13,3045.0,3045.0,2922.5,2950.0,2950.0,139438
2023-06-14,3005.0,3005.0,2915.0,2930.0,2930.0,149325
2023-06-15,2940.0,2964.260986328125,2900.0,2915.0,2915.0,169875
2023-06-16,2985.0,3060.0,2908.534912109375,2990.0,2990.0,268577
2023-06-19,3000.0,3080.0,2961.800048828125,3060.0,3060.0,511857
2023-06-20,3050.0,3085.0,3036.5,3050.0,3050.0,45573
2023-06-21,2995.0,3140.0,2995.0,3090.0,3090.0,76975
2023-06-22,3085.0,3115.0,3025.0,3050.0,3050.0,69505
2023-06-23,3045.0,3080.0,2955.0,2965.0,2965.0,69449
2023-06-26,2940.0,3060.0,2920.0,3030.0,3030.0,112996
2023-06-27,3035.0,3100.0,3032.5,3090.0,3090.0,163789
2023-06-28,3070.0,3155.0,3049.949951171875,3150.0,3150.0,106969
2023-06-29,3005.0,3030.0,2930.0,2940.0,2940.0,444446
2023-06-30,3020.0,3020.0,2905.0,2925.0,2925.0,143118
2023-07-03,3000.0,3000.0,2925.0,2940.0,2940.0,59889
2023-07-04,2915.0,2955.0,2780.0,2780.0,2780.0,93272
2023-07-05,2850.0,2850.0,2734.679931640625,2755.0,2755.0,68926
2023-07-06,2745.0,2775.0,2646.260009765625,2650.0,2650.0,126506
2023-07-07,2745.0,2770.0,2670.0,2750.0,2750.0,85621
2023-07-10,2735.0,2795.0,2735.0,2795.0,2795.0,62996
2023-07-11,2720.0,2855.0,2720.0,2820.0,2820.0,76448
2023-07-12,2815.0,2945.0,2815.0,2945.0,2945.0,52798
2023-07-13,2940.0,3025.0,2915.0,3025.0,3025.0,69352
2023-07-14,3015.0,3100.0,3000.0,3070.0,3070.0,81720
2023-07-17,3050.0,3125.0,3020.0,3055.0,3055.0,58808
2023-07-18,3045.0,3120.0,3045.0,3110.0,3110.0,51282
2023-07-19,3105.0,3180.0,3105.0,3180.0,3180.0,65903
2023-07-20,3170.0,3226.242919921875,3115.0,3205.0,3205.0,60411
2023-07-21,3185.0,3245.0,3155.0,3175.0,3175.0,44457
2023-07-24,3140.0,3220.0,3140.0,3180.0,3180.0,166215
2023-07-25,3165.0,3220.0,3165.0,3180.0,3180.0,79866
2023-07-26,3175.0,3230.0,3160.0,3230.0,3230.0,55113
2023-07-27,3220.0,3285.0,3191.25,3260.0,3260.0,47454
2023-07-28,3250.0,3320.0,3170.0,3210.0,3210.0,342080
2023-07-31,3205.0,3285.0,3200.0,3255.0,3255.0,59622
2023-08-01,3260.0,3280.0,3235.0,3275.0,3275.0,35229
2023-08-02,3240.0,3241.235107421875,3175.0,3185.0,3185.0,48860
2023-08-03,3160.0,3170.0,3070.0,3095.0,3095.0,52822
